Box no.,Total APs
70:4f:57:45:14:3f,2,"05/08/2018, 05/10/2018,"
30:b5:c2:48:0e:a6,2,"05/08/2018, 05/10/2018,"
f0:8c:fb:80:57:00,3,"05/08/2018, 05/10/2018,"
e0:8e:3c:2d:fb:85,2,"05/08/2018, 05/10/2018,"
e0:8e:3c:1a:b6:53,2,"05/08/2018, 05/10/2018,"
e0:8e:3c:2f:54:91,2,"05/08/2018, 05/10/2018,"
88:d2:74:86:ca:9f,1,"05/08/2018,"
70:9f:2d:a0:a7:40,1,"05/08/2018,"
10:c3:7b:c8:52:20,1,"05/10/2018,"
00:e0:20:29:69:db,1,"05/10/2018,"
88:d2:74:86:b6:4a,1,"05/10/2018,"
bc:c0:0f:d4:45:d8,1,"05/10/2018,"
00:1f:fb:ba:6d:6b,1,"05/10/2018,"
00:1a:ef:44:d1:2c,1,"05/10/2018,"
78:44:76:1c:82:a8,1,"05/10/2018,"
90:61:0c:08:3c:2b,1,"05/10/2018,"
88:d2:74:86:cd:36,1,"05/10/2018,"
70:9f:2d:a0:27:90,1,"05/10/2018,"
e0:8e:3c:1a:52:57,1,"05/10/2018,"
""
Box no.,Total APs
76,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
77,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
78,26
MAC,Persistence,Dates Seen
d0:13:fd:4f:83:ba,1,"05/08/2018,"
90:61:0c:1f:a2:64,3,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:1f:a2:65,3,"05/08/2018, 05/09/2018, 05/10/2018,"
9c:6f:52:35:00:92,4,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:8f:50,4,"05/08/2018, 05/10/2018,"
d0:04:92:02:40:70,1,"05/08/2018,"
b0:4e:26:dc:d8:12,2,"05/08/2018, 05/10/2018,"
e0:8e:3c:2f:24:39,3,"05/08/2018, 05/10/2018,"
5c:c3:07:41:b2:c7,2,"05/08/2018, 05/10/2018,"
e0:8e:3c:20:22:53,1,"05/08/2018,"
c4:ff:1f:57:85:54,4,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:ff:98:ed:2c:2c,1,"05/09/2018,"
58:c3:8b:8a:10:dc,1,"05/09/2018,"
4c:54:99:11:2f:8e,2,"05/09/2018, 05/10/2018,"
8c:4c:ad:01:e0:1a,4,"05/09/2018, 05/10/2018,"
d0:04:92:01:47:28,3,"05/09/2018, 05/10/2018,"
60:e3:27:6d:f1:c6,1,"05/09/2018,"
00:72:16:e8:74:49,1,"05/09/2018,"
48:fd:8e:ce:3b:88,1,"05/09/2018,"
e0:8e:3c:2f:22:85,2,"05/10/2018,"
cc:06:77:b4:16:78,1,"05/10/2018,"
b0:e1:7e:52:35:b6,2,"05/10/2018,"
e0:8e:3c:04:a4:4f,1,"05/10/2018,"
ee:f3:42:10:12:f7,2,"05/10/2018,"
78:8a:20:64:0c:45,2,"05/10/2018,"
00:1f:fb:bb:5c:6b,1,"05/10/2018,"
""
Box no.,Total APs
79,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
80,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
81,13
MAC,Persistence,Dates Seen
04:95:e6:b0:8e:e1,1,"05/08/2018,"
00:13:33:de:5a:8c,1,"05/08/2018,"
a0:ab:1b:75:44:94,1,"05/08/2018,"
e4:77:23:a0:67:dc,1,"05/08/2018,"
d0:13:fd:4f:83:ba,1,"05/08/2018,"
2c:dd:95:f5:b7:72,1,"05/08/2018,"
48:fd:8e:4b:f4:c0,1,"05/08/2018,"
88:d2:74:86:af:45,1,"05/08/2018,"
e0:8e:3c:2f:3f:65,1,"05/08/2018,"
00:26:75:ac:46:5c,1,"05/08/2018,"
7c:8b:ca:31:2f:60,1,"05/08/2018,"
94:fe:22:b1:bf:7e,1,"05/08/2018,"
70:9f:2d:a0:88:b0,1,"05/08/2018,"
""
Box no.,Total APs
82,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
83,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
84,8
MAC,Persistence,Dates Seen
9c:6f:52:35:08:e4,1,"05/09/2018,"
94:fe:22:aa:7e:63,1,"05/09/2018,"
cc:06:77:e3:f2:a8,1,"05/09/2018,"
cc:06:77:e1:96:10,1,"05/09/2018,"
cc:06:77:e3:48:28,1,"05/09/2018,"
cc:06:77:e1:45:b8,1,"05/09/2018,"
e0:8e:3c:16:50:2d,1,"05/09/2018,"
88:d2:74:86:ba:68,1,"05/09/2018,"
""
Box no.,Total APs
85,10
MAC,Persistence,Dates Seen
cc:06:77:e3:48:28,1,"05/09/2018,"
88:d2:74:86:be:fb,1,"05/09/2018,"
e0:8e:3c:16:50:2d,1,"05/09/2018,"
14:60:80:99:3a:20,1,"05/09/2018,"
28:ff:3e:3d:dc:9b,1,"05/09/2018,"
b0:48:7a:f2:b3:5e,1,"05/09/2018,"
94:0e:6b:37:34:ef,1,"05/09/2018,"
9c:6f:52:35:08:e4,1,"05/09/2018,"
94:fe:22:aa:7e:63,1,"05/09/2018,"
cc:06:77:e3:f2:a8,1,"05/09/2018,"
""
Box no.,Total APs
86,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
87,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
88,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
89,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
90,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
91,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
92,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
93,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
94,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
95,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
96,35
MAC,Persistence,Dates Seen
00:1a:ef:46:ca:f0,2,"05/08/2018,"
74:cc:39:c9:c6:30,1,"05/08/2018,"
48:fd:8e:b9:8a:e0,2,"05/08/2018,"
d0:13:fd:4f:83:ba,2,"05/08/2018,"
cc:06:77:e3:23:b9,2,"05/08/2018,"
cc:06:77:e3:23:b8,2,"05/08/2018,"
cc:06:77:72:db:38,1,"05/08/2018,"
00:1a:ef:46:cd:2c,2,"05/08/2018,"
cc:06:77:b3:d3:98,2,"05/08/2018,"
40:a5:ef:62:12:92,1,"05/08/2018,"
74:cc:39:ba:ca:18,2,"05/08/2018,"
00:1f:fb:a4:c3:a3,1,"05/08/2018,"
48:d5:39:d2:ad:7c,2,"05/08/2018,"
e0:8e:3c:1a:a5:b7,2,"05/08/2018,"
40:a5:ef:9d:51:72,2,"05/08/2018,"
54:22:f8:f0:c8:18,2,"05/08/2018,"
00:1a:ef:44:d1:2c,2,"05/08/2018,"
e4:f4:c6:1a:57:fe,1,"05/08/2018,"
28:ff:3e:3d:dd:64,2,"05/08/2018,"
00:26:75:fa:0b:2a,2,"05/08/2018,"
00:1a:ef:44:cf:4c,2,"05/08/2018,"
80:3f:5d:c2:67:52,3,"05/08/2018,"
8c:79:67:cc:33:2a,1,"05/08/2018,"
48:fd:8e:b8:bc:6c,1,"05/08/2018,"
cc:06:77:e2:a9:30,1,"05/08/2018,"
8c:68:c8:c0:07:5f,1,"05/08/2018,"
78:44:76:1c:82:a8,1,"05/08/2018,"
90:61:0c:08:3c:2b,2,"05/08/2018,"
cc:06:77:b3:d6:70,1,"05/08/2018,"
94:a7:b7:26:4e:1c,1,"05/08/2018,"
b0:4e:26:f8:a7:46,1,"05/08/2018,"
e4:8d:8c:de:76:1e,1,"05/08/2018,"
e0:8e:3c:2f:1d:e5,1,"05/08/2018,"
00:1a:ef:46:ca:8c,1,"05/08/2018,"
50:64:2b:4d:65:45,1,"05/08/2018,"
""
Box no.,Total APs
97,33
MAC,Persistence,Dates Seen
90:61:0c:08:3c:2b,3,"05/08/2018,"
00:1a:ef:44:d1:2c,3,"05/08/2018,"
9c:6f:52:35:11:bf,3,"05/08/2018,"
d0:13:fd:4f:83:ba,4,"05/08/2018,"
8c:68:c8:c0:13:e5,2,"05/08/2018,"
78:44:76:1c:82:a8,2,"05/08/2018,"
00:1f:fb:ab:ea:d9,1,"05/08/2018,"
80:3f:5d:c2:67:52,3,"05/08/2018,"
94:a7:b7:26:4e:1c,4,"05/08/2018,"
b0:4e:26:f8:a7:46,2,"05/08/2018,"
e4:8d:8c:de:76:1e,1,"05/08/2018,"
e0:8e:3c:2f:1d:e5,3,"05/08/2018,"
cc:06:77:e3:fc:88,2,"05/08/2018,"
e0:8e:3c:1f:db:5f,3,"05/08/2018,"
00:1a:ef:46:ca:f0,3,"05/08/2018,"
74:cc:39:c9:c6:30,3,"05/08/2018,"
48:fd:8e:b9:8a:e0,1,"05/08/2018,"
00:1a:ef:46:ca:8c,2,"05/08/2018,"
50:04:b8:7d:f6:a6,1,"05/08/2018,"
e0:8e:3c:2f:75:49,1,"05/08/2018,"
00:1f:fb:b7:db:13,1,"05/08/2018,"
00:1a:ef:46:cd:2c,2,"05/08/2018,"
cc:06:77:72:db:38,1,"05/08/2018,"
40:a5:ef:62:12:92,1,"05/08/2018,"
74:cc:39:ba:ca:18,2,"05/08/2018,"
48:fd:8e:ce:33:a4,2,"05/08/2018,"
b0:ee:7b:d8:4c:35,2,"05/08/2018,"
cc:06:77:e4:00:c0,1,"05/08/2018,"
36:69:87:5e:a6:bf,1,"05/08/2018,"
88:d2:74:86:c1:0f,1,"05/08/2018,"
28:ff:3e:3d:df:74,1,"05/08/2018,"
e0:8e:3c:2f:54:91,1,"05/08/2018,"
cc:06:77:b3:d6:70,1,"05/08/2018,"
""
Box no.,Total APs
98,15
MAC,Persistence,Dates Seen
4c:54:99:11:4f:41,3,"05/08/2018, 05/10/2018,"
e4:7d:eb:02:f5:22,3,"05/08/2018, 05/10/2018,"
70:4f:57:45:14:3f,3,"05/08/2018, 05/10/2018,"
d0:13:fd:4f:83:ba,2,"05/08/2018,"
e0:8e:3c:20:1f:c3,1,"05/08/2018,"
e0:8e:3c:2d:fb:85,1,"05/08/2018,"
cc:06:77:d7:df:58,2,"05/08/2018, 05/10/2018,"
10:c3:7b:c8:52:20,2,"05/08/2018, 05/10/2018,"
74:cc:39:8c:4a:c8,2,"05/08/2018, 05/10/2018,"
5c:a8:6a:82:1b:04,1,"05/08/2018,"
f0:8c:fb:80:3b:c8,1,"05/10/2018,"
70:9f:2d:a0:d1:54,1,"05/10/2018,"
38:d8:2f:2b:fe:4c,1,"05/10/2018,"
d0:04:92:10:b1:d0,1,"05/10/2018,"
fe:2d:5e:6a:9a:e7,1,"05/10/2018,"
""
Box no.,Total APs
99,47
MAC,Persistence,Dates Seen
d0:13:fd:4f:83:ba,2,"05/08/2018,"
e0:8e:3c:20:1f:c3,3,"05/08/2018, 05/10/2018,"
e0:8e:3c:2d:fb:85,3,"05/08/2018, 05/10/2018,"
40:cb:a8:8c:b4:42,3,"05/08/2018, 05/10/2018,"
00:13:33:d3:c5:2f,3,"05/08/2018, 05/10/2018,"
9c:6f:52:35:10:95,4,"05/08/2018, 05/09/2018, 05/10/2018,"
b0:6e:bf:4b:08:f0,4,"05/08/2018, 05/09/2018, 05/10/2018,"
cc:06:77:b4:16:78,2,"05/08/2018, 05/10/2018,"
e0:8e:3c:2f:75:49,3,"05/08/2018, 05/10/2018,"
cc:06:77:73:63:f0,1,"05/08/2018,"
8c:25:05:e1:1d:a1,3,"05/08/2018, 05/10/2018,"
f0:8c:fb:80:3b:c8,3,"05/08/2018, 05/10/2018,"
e0:8e:3c:2f:39:a5,2,"05/08/2018,"
d0:04:92:01:50:58,2,"05/08/2018, 05/09/2018,"
c4:86:e9:ac:45:c9,1,"05/08/2018,"
48:fd:8e:4c:2a:98,1,"05/08/2018,"
e4:7d:eb:02:f5:22,4,"05/08/2018, 05/09/2018, 05/10/2018,"
4c:54:99:11:4f:41,2,"05/08/2018,"
5c:a8:6a:82:1b:04,1,"05/08/2018,"
9c:6f:52:35:00:92,3,"05/08/2018, 05/09/2018, 05/10/2018,"
cc:06:77:b3:d6:70,2,"05/08/2018, 05/10/2018,"
e4:77:23:a5:3e:80,1,"05/08/2018,"
d6:ae:05:3a:fd:69,1,"05/08/2018,"
48:fd:8e:b9:8f:88,1,"05/08/2018,"
d0:04:92:01:a3:90,1,"05/08/2018,"
00:27:15:10:6c:9e,1,"05/09/2018,"
bc:3f:8f:d5:19:3c,1,"05/09/2018,"
cc:06:77:b4:13:a8,1,"05/09/2018,"
d0:04:92:01:47:28,1,"05/09/2018,"
cc:06:77:75:80:90,1,"05/09/2018,"
74:cc:39:88:97:78,1,"05/09/2018,"
d0:04:92:01:a3:e0,2,"05/09/2018, 05/10/2018,"
4c:54:99:11:2f:8e,1,"05/09/2018,"
02:e6:20:01:29:0a,1,"05/09/2018,"
e0:8e:3c:2f:4c:39,1,"05/09/2018,"
9c:6f:52:35:18:68,1,"05/09/2018,"
8c:25:05:c9:6f:f8,1,"05/09/2018,"
e0:8e:3c:20:22:53,1,"05/09/2018,"
00:13:33:ff:79:4c,1,"05/09/2018,"
b8:55:10:af:04:b4,1,"05/09/2018,"
48:fd:8e:ce:2a:44,1,"05/09/2018,"
e4:77:23:a6:44:68,1,"05/09/2018,"
d0:04:92:01:3d:a0,1,"05/09/2018,"
48:fd:8e:4c:2a:bc,1,"05/09/2018,"
b0:b2:dc:45:ef:7c,1,"05/09/2018,"
38:37:8b:70:7e:91,1,"05/10/2018,"
70:9f:2d:a0:d1:54,1,"05/10/2018,"
""
Box no.,Total APs
100,39
MAC,Persistence,Dates Seen
d0:13:fd:4f:83:ba,1,"05/08/2018,"
48:fd:8e:ce:2a:44,4,"05/08/2018, 05/09/2018, 05/10/2018,"
b0:4e:26:dc:d8:12,2,"05/08/2018, 05/09/2018,"
e0:8e:3c:20:22:53,3,"05/08/2018, 05/09/2018,"
b8:55:10:af:04:b4,4,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:50:58,4,"05/08/2018, 05/09/2018,"
d0:04:92:01:3d:a0,4,"05/08/2018, 05/09/2018, 05/10/2018,"
c4:ff:1f:57:85:54,3,"05/08/2018, 05/09/2018,"
34:ba:9a:55:af:7b,1,"05/08/2018,"
58:c3:8b:8a:10:dc,2,"05/09/2018,"
d0:04:92:01:47:28,5,"05/09/2018, 05/10/2018,"
9c:6f:52:35:00:92,4,"05/09/2018, 05/10/2018,"
60:e3:27:6d:f1:c6,4,"05/09/2018, 05/10/2018,"
48:fd:8e:ce:3b:88,3,"05/09/2018, 05/10/2018,"
9c:6f:52:35:10:95,2,"05/09/2018,"
90:61:0c:1f:a2:64,2,"05/09/2018, 05/10/2018,"
90:61:0c:1f:a2:65,2,"05/09/2018, 05/10/2018,"
00:1f:fb:bb:5c:6b,1,"05/09/2018,"
d0:04:92:01:8f:50,2,"05/09/2018, 05/10/2018,"
f0:8c:fb:81:79:50,3,"05/09/2018, 05/10/2018,"
4c:54:99:11:2f:8e,4,"05/09/2018, 05/10/2018,"
8c:4c:ad:01:e0:1a,2,"05/09/2018, 05/10/2018,"
8c:25:05:c9:6f:f8,2,"05/09/2018,"
6c:b7:49:01:5b:68,1,"05/09/2018,"
2c:26:c5:1e:b8:b4,2,"05/09/2018, 05/10/2018,"
e4:77:23:a6:44:68,2,"05/09/2018,"
d0:ff:98:ed:2c:2c,1,"05/09/2018,"
38:f8:89:4d:cb:0d,2,"05/09/2018,"
74:cc:39:88:97:78,3,"05/09/2018, 05/10/2018,"
88:d2:74:86:c3:82,1,"05/09/2018,"
00:13:33:ff:79:4c,1,"05/09/2018,"
48:fd:8e:4c:2a:bc,1,"05/09/2018,"
bc:3f:8f:d5:19:3c,1,"05/09/2018,"
d0:04:92:01:a3:e0,1,"05/09/2018,"
02:e6:20:01:29:0a,1,"05/09/2018,"
c4:ff:1f:56:f3:14,1,"05/09/2018,"
9c:6f:52:35:18:68,1,"05/09/2018,"
5c:f2:86:25:26:2d,1,"05/09/2018,"
00:1e:e5:98:4a:7e,1,"05/10/2018,"
""
Box no.,Total APs
101,31
MAC,Persistence,Dates Seen
d0:13:fd:4f:83:ba,1,"05/08/2018,"
d0:04:92:01:47:28,3,"05/08/2018, 05/09/2018, 05/10/2018,"
6c:b7:49:01:5b:68,3,"05/08/2018, 05/09/2018, 05/10/2018,"
4c:54:99:11:2f:8e,3,"05/08/2018, 05/09/2018, 05/10/2018,"
8c:4c:ad:01:e0:1a,3,"05/08/2018, 05/10/2018,"
78:8a:20:64:0c:45,1,"05/08/2018,"
9c:6f:52:35:00:92,4,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:1f:a2:65,4,"05/08/2018, 05/09/2018, 05/10/2018,"
8c:25:05:c9:6f:f8,2,"05/08/2018, 05/09/2018,"
90:61:0c:1f:a2:64,4,"05/08/2018, 05/09/2018, 05/10/2018,"
b0:4e:26:dc:d8:12,4,"05/09/2018, 05/10/2018,"
48:fd:8e:ce:2a:44,3,"05/09/2018, 05/10/2018,"
e0:8e:3c:2f:24:39,3,"05/09/2018, 05/10/2018,"
e0:8e:3c:20:22:53,3,"05/09/2018, 05/10/2018,"
b8:55:10:af:04:b4,3,"05/09/2018, 05/10/2018,"
c4:ff:1f:57:85:54,4,"05/09/2018, 05/10/2018,"
d0:04:92:01:3d:a0,2,"05/09/2018,"
d0:ff:98:ed:2c:2c,2,"05/09/2018,"
48:fd:8e:ce:3b:88,2,"05/09/2018, 05/10/2018,"
d0:04:92:01:8f:50,2,"05/09/2018, 05/10/2018,"
f0:8c:fb:81:79:50,1,"05/09/2018,"
e4:77:23:a6:44:68,1,"05/09/2018,"
a4:7e:39:ae:40:08,1,"05/09/2018,"
58:c3:8b:8a:10:dc,1,"05/09/2018,"
60:e3:27:6d:f1:c6,3,"05/09/2018, 05/10/2018,"
d4:6e:0e:78:54:78,1,"05/10/2018,"
90:61:0c:35:87:49,1,"05/10/2018,"
ee:f3:42:10:12:f7,1,"05/10/2018,"
2c:26:c5:1e:b8:b4,1,"05/10/2018,"
fe:2d:5e:6a:9a:e7,1,"05/10/2018,"
74:cc:39:88:97:78,1,"05/10/2018,"
""
Box no.,Total APs
102,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
103,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
104,15
MAC,Persistence,Dates Seen
d0:13:fd:4f:83:ba,1,"05/08/2018,"
cc:06:77:e1:8b:b8,1,"05/08/2018,"
88:d2:74:86:b8:32,1,"05/08/2018,"
02:14:bc:14:76:7d,1,"05/08/2018,"
a0:ab:1b:75:44:94,1,"05/08/2018,"
cc:06:77:e2:7d:78,1,"05/08/2018,"
00:13:33:de:5a:8c,1,"05/08/2018,"
cc:06:77:e1:97:c8,1,"05/08/2018,"
e0:8e:3c:1a:8d:1f,1,"05/08/2018,"
cc:06:77:e2:7a:68,1,"05/08/2018,"
88:d2:74:86:af:45,1,"05/08/2018,"
cc:06:77:e4:66:c0,1,"05/08/2018,"
cc:06:77:b3:d6:40,1,"05/08/2018,"
cc:06:77:b3:d8:40,1,"05/08/2018,"
70:9f:2d:a0:88:b0,1,"05/08/2018,"
""
Box no.,Total APs
105,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
106,6
MAC,Persistence,Dates Seen
a4:7e:39:ae:6e:dc,2,"05/09/2018,"
68:7f:74:f8:3e:3f,2,"05/09/2018,"
cc:06:77:e3:f2:a8,1,"05/09/2018,"
cc:06:77:e1:87:b8,1,"05/09/2018,"
cc:06:77:e1:7a:d8,1,"05/09/2018,"
9c:a5:c0:db:c4:7b,1,"05/09/2018,"
""
Box no.,Total APs
107,17
MAC,Persistence,Dates Seen
68:7f:74:f8:3e:3f,2,"05/09/2018,"
cc:06:77:e3:f2:a8,1,"05/09/2018,"
a4:7e:39:ae:6e:dc,2,"05/09/2018,"
cc:06:77:e1:45:b8,2,"05/09/2018,"
e0:8e:3c:16:50:2d,2,"05/09/2018,"
88:d2:74:86:be:fb,2,"05/09/2018,"
88:d2:74:86:ba:68,2,"05/09/2018,"
00:1f:fb:ba:32:57,2,"05/09/2018,"
14:60:80:99:3a:20,1,"05/09/2018,"
cc:06:77:e2:7b:58,2,"05/09/2018,"
28:ff:3e:3d:dc:9b,1,"05/09/2018,"
b0:48:7a:f2:b3:5e,2,"05/09/2018,"
94:0e:6b:37:34:ef,2,"05/09/2018,"
9c:6f:52:35:08:e4,1,"05/09/2018,"
b0:48:7a:f2:c5:9c,2,"05/09/2018,"
e0:8e:3c:2f:3f:75,1,"05/09/2018,"
cc:06:77:e1:87:b8,1,"05/09/2018,"
""
Box no.,Total APs
108,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
109,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
110,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
111,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
112,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
113,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
114,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
115,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
116,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
117,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
118,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
119,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
120,23
MAC,Persistence,Dates Seen
00:1a:ef:44:cf:4c,2,"05/08/2018,"
e4:f4:c6:1a:57:fe,3,"05/08/2018,"
00:26:75:fa:0b:2a,1,"05/08/2018,"
28:ff:3e:3d:dd:64,1,"05/08/2018,"
d0:13:fd:4f:83:ba,3,"05/08/2018,"
90:61:0c:08:3c:2b,1,"05/08/2018,"
e0:8e:3c:1a:a5:b7,2,"05/08/2018,"
00:1a:ef:44:d1:2c,2,"05/08/2018,"
80:3f:5d:c2:67:52,2,"05/08/2018,"
c4:ff:1f:56:cc:3c,2,"05/08/2018,"
e0:8e:3c:2d:f8:ad,2,"05/08/2018,"
b0:4e:26:f8:a7:46,2,"05/08/2018,"
e0:8e:3c:2f:1d:e5,1,"05/08/2018,"
8c:68:c8:c0:0a:47,2,"05/08/2018,"
00:1a:ef:46:ca:8c,2,"05/08/2018,"
8c:68:c8:c0:06:69,2,"05/08/2018,"
00:1a:ef:46:ca:f0,2,"05/08/2018,"
e4:8d:8c:de:76:1e,2,"05/08/2018,"
d0:04:92:03:2a:40,2,"05/08/2018,"
8c:79:67:cc:33:2a,2,"05/08/2018,"
cc:06:77:72:f8:38,1,"05/08/2018,"
e4:77:23:a4:fa:38,1,"05/08/2018,"
48:fd:8e:b9:8a:e0,1,"05/08/2018,"
""
Box no.,Total APs
121,26
MAC,Persistence,Dates Seen
48:fd:8e:ce:40:b8,1,"05/08/2018,"
e4:77:23:a5:3e:80,1,"05/08/2018,"
48:fd:8e:ce:33:a4,1,"05/08/2018,"
84:16:f9:26:3d:2e,1,"05/08/2018,"
d0:13:fd:4f:83:ba,4,"05/08/2018,"
00:1a:ef:46:cd:2c,1,"05/08/2018,"
36:69:87:5e:a6:bf,1,"05/08/2018,"
78:8a:20:64:0c:45,1,"05/08/2018,"
3c:fa:43:7d:ca:ad,1,"05/08/2018,"
74:cc:39:ba:ca:18,1,"05/08/2018,"
b0:ee:7b:d8:4c:35,1,"05/08/2018,"
28:ff:3e:3d:df:74,2,"05/08/2018,"
88:d2:74:86:c1:0f,1,"05/08/2018,"
9c:6f:52:35:11:bf,2,"05/08/2018,"
00:1a:ef:44:d1:2c,3,"05/08/2018,"
90:61:0c:08:3c:2b,1,"05/08/2018,"
8c:68:c8:c0:13:e5,1,"05/08/2018,"
e0:8e:3c:2d:fb:85,1,"05/08/2018,"
00:1a:ef:44:cf:4c,2,"05/08/2018,"
e4:f4:c6:1a:57:fe,2,"05/08/2018,"
80:3f:5d:c2:67:52,3,"05/08/2018,"
00:1f:fb:ab:ea:d9,1,"05/08/2018,"
9c:6f:52:35:00:92,2,"05/08/2018,"
00:16:b6:1a:09:c7,2,"05/08/2018,"
9c:6f:52:35:0c:49,1,"05/08/2018,"
cc:06:77:e2:56:c0,1,"05/08/2018,"
""
Box no.,Total APs
122,29
MAC,Persistence,Dates Seen
d0:13:fd:4f:83:ba,2,"05/08/2018,"
28:ff:3e:3d:df:01,3,"05/08/2018, 05/09/2018,"
9c:6f:52:35:0c:4f,2,"05/08/2018,"
c4:86:e9:ac:45:c9,3,"05/08/2018, 05/09/2018,"
50:04:b8:96:78:0e,1,"05/08/2018,"
e0:8e:3c:20:0e:53,1,"05/08/2018,"
e4:77:23:a5:3e:80,2,"05/08/2018,"
50:04:b8:44:dc:a7,2,"05/08/2018,"
00:26:75:ab:fb:02,2,"05/08/2018,"
48:fd:8e:ce:40:b8,2,"05/08/2018,"
00:1a:ef:46:cd:2c,1,"05/08/2018,"
36:69:87:5e:a6:bf,1,"05/08/2018,"
48:fd:8e:ce:33:a4,1,"05/08/2018,"
28:ff:3e:3d:df:74,1,"05/08/2018,"
88:d2:74:86:c1:0f,1,"05/08/2018,"
9c:6f:52:35:11:bf,1,"05/08/2018,"
00:1f:fb:ab:ea:d9,1,"05/08/2018,"
00:1a:ef:44:d1:2c,1,"05/08/2018,"
9c:6f:52:35:00:92,2,"05/08/2018,"
00:16:b6:1a:09:c7,2,"05/08/2018,"
4c:54:99:11:2f:8e,1,"05/09/2018,"
50:a7:2b:f7:b9:7f,1,"05/09/2018,"
d0:04:92:01:50:58,1,"05/09/2018,"
00:13:33:ff:79:4c,1,"05/09/2018,"
e0:8e:3c:2f:47:15,1,"05/09/2018,"
9c:6f:52:35:18:68,1,"05/09/2018,"
e0:8e:3c:20:22:53,1,"05/09/2018,"
8c:25:05:c9:6f:f8,1,"05/09/2018,"
00:13:33:dd:79:99,1,"05/09/2018,"
""
Box no.,Total APs
123,86
MAC,Persistence,Dates Seen
36:69:87:9e:05:6f,1,"04/30/2018,"
d0:04:92:01:47:28,16,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
bc:3f:8f:d5:19:3c,16,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
4c:54:99:11:4f:41,4,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:a3:e0,10,"04/30/2018, 05/09/2018, 05/10/2018,"
00:13:33:ff:79:4c,21,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
9c:6f:52:35:00:92,16,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
b0:ee:7b:d8:3d:6d,1,"04/30/2018,"
9c:6f:52:35:18:68,19,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
74:cc:39:88:97:78,20,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
40:45:da:4d:77:42,1,"05/08/2018,"
4c:54:99:11:2f:8e,15,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:13:fd:4f:83:ba,14,"05/08/2018,"
d0:04:92:01:50:58,20,"05/08/2018, 05/09/2018, 05/10/2018,"
e0:8e:3c:2f:47:15,13,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:dd:79:99,12,"05/08/2018, 05/09/2018, 05/10/2018,"
28:ff:3e:3d:df:01,8,"05/08/2018, 05/09/2018,"
e0:8e:3c:20:22:53,10,"05/08/2018, 05/09/2018, 05/10/2018,"
8c:25:05:c9:6f:f8,15,"05/08/2018, 05/09/2018, 05/10/2018,"
50:a7:2b:f7:b9:7f,6,"05/08/2018, 05/09/2018,"
9c:6f:52:35:10:95,9,"05/08/2018, 05/09/2018, 05/10/2018,"
48:fd:8e:ce:2a:44,4,"05/08/2018, 05/09/2018,"
b0:55:08:2e:54:97,2,"05/08/2018,"
