First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-05-15 19:40:41,34:ba:9a:54:d2:2e,Smart_Bro_54D22E,[WPA2-PSK-CCMP][WPS][ESS],-93,7,14.70084394,121.09466066
2018-05-15 19:41:15,60:fe:1e:d7:85:4e,BPtr-RmxhcmVfUzVfbWluaW1p,[ESS],-80,11,14.70061342,121.09556134
2018-05-15 19:40:41,cc:06:77:22:63:7c,baby_elmer 5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-87,36,14.70084394,121.09466066
2018-05-15 19:40:41,e0:8e:3c:2f:21:51,bayanDSLWIFI_2151,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.70084394,121.09466066
2018-05-15 19:40:41,fa:8f:ca:3c:74:cc,,[ESS],-81,6,14.70084394,121.09466066
2018-05-15 19:40:58,f4:8e:92:e5:47:c4,HUAWEI-E5330-47C4,[WPA2-PSK-CCMP][ESS],-87,1,14.70073381,121.09517696
2018-05-15 19:40:58,f0:8c:fb:81:6b:a8,PLDTHOMEFIBR_816ba8,[WPA2-PSK-CCMP][ESS],-87,1,14.70073381,121.09517696
2018-05-15 19:40:58,00:13:33:de:57:5d,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.70073381,121.09517696
2018-05-15 19:40:58,f0:8c:fb:ce:61:40,,[WPA2-PSK-CCMP][ESS],-85,2,14.70073381,121.09517696
2018-05-15 19:41:32,d8:37:be:fc:cd:4b,PLDTHOMEDSL_VIRAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-76,2,14.70077791,121.0957694
2018-05-15 20:13:36,f0:8c:fb:80:5e:d8,PLDTHOMEFIBR_805ed8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,9,14.70083242,121.09591354
2018-05-15 19:41:51,c0:25:e9:9a:bd:90,TP_link Client7,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-51,7,14.70130416,121.09600653
2018-05-15 19:41:32,5c:f2:86:2d:a0:10,Away with the fairies,[WPA2-PSK-CCMP+TKIP][ESS],-72,11,14.70077791,121.0957694
2018-05-15 19:41:32,90:61:0c:37:97:4d,NoWifiAtAll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,1,14.70077791,121.0957694
1970-01-01 08:00:00,90:61:0c:16:ab:ca,PLDTMyDSL Blue Apple,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-72,11,14.70077791,121.0957694
2018-05-15 19:41:51,00:13:33:cc:2f:da,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-57,10,14.70130416,121.09600653
2018-05-15 20:13:19,fc:3f:7c:6b:50:e6,Barbaledi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,11,14.70170548,121.09593746
2018-05-15 19:41:51,00:24:01:ad:59:59,BlueApplecafe(FreeWifi),[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],-87,6,14.70130416,121.09600653
2018-05-15 20:13:03,b0:4e:26:8b:ec:e2,rinple,[WPA2-PSK-CCMP][WPS][ESS],-66,4,14.7023265,121.09586884
2018-05-15 19:41:51,fc:ec:da:26:f6:5d,,[WPA2-PSK-CCMP][ESS],-83,36,14.70130416,121.09600653
2018-05-15 19:41:51,70:4f:57:f7:58:3c,Client_3,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-74,8,14.70130416,121.09600653
2018-05-15 20:13:19,51502_30229_210018662,Globe,HSPA;ph,-89,0,14.70170548,121.09593746
2018-05-15 19:41:51,90:61:0c:16:d3:4d,PLDTMyDSL_ARAO,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-82,5,14.70130416,121.09600653
2018-05-15 19:42:10,b0:4e:26:58:b4:60,Pisonet.Rent,[WPA2-PSK-CCMP][WPS][ESS],-55,2,14.70179178,121.09580326
1970-01-01 08:00:00,b0:4e:26:d2:df:28,TP-Link_DF28,[WPA2-PSK-CCMP][WPS][ESS],-69,1,14.70130416,121.09600653
2018-05-15 20:13:19,48:fd:8e:b8:7e:54,HUAWEI-Gu8w,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,5,14.70170548,121.09593746
2018-05-15 19:42:26,fc:3f:7c:43:2d:09,magdata kanalang,[WPA2-PSK-CCMP][WPS][ESS],-54,11,14.7022573,121.09580242
2018-05-15 19:41:51,e8:de:27:79:67:26,TELKUNTS,[WPA2-PSK-CCMP+TKIP][ESS],-89,11,14.70130416,121.09600653
2018-05-15 19:41:51,74:cc:39:8b:b4:68,NOFREEWIFI,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-88,9,14.70130416,121.09600653
2018-05-15 19:41:51,70:4f:57:d0:91:80,SADDAM,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,12,14.70130416,121.09600653
2018-05-15 19:41:51,00:24:01:db:b0:17,PAKABIT KA PARA MERON KA DIN,[WPA-PSK-TKIP][WPS][ESS],-87,1,14.70130416,121.09600653
2018-05-15 19:42:10,c8:3a:35:2a:85:f8,Tenda_2A85F8,[WPA-PSK-CCMP][ESS],-87,7,14.70179178,121.09580326
2018-05-15 19:42:10,90:61:0c:34:ff:b3,Trojan.exe,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-73,11,14.70179178,121.09580326
2018-05-15 19:42:10,d0:04:92:01:b1:d8,PLDTHOMEFIBRMONTEJO,[WPA2-PSK-CCMP][ESS],-68,9,14.70179178,121.09580326
2018-05-15 19:42:10,7c:11:cb:6f:92:6b,DingdongMantes,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-77,11,14.70179178,121.09580326
2018-05-15 19:42:10,cc:06:77:d8:a5:e0,PLDTHOMEFIBR8a5e0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-77,9,14.70179178,121.09580326
2018-05-15 19:42:10,b0:4e:26:58:b3:de,TP-Link_B3DE,[WPA2-PSK-CCMP][WPS][ESS],-81,3,14.70179178,121.09580326
2018-05-15 19:42:26,90:61:0c:37:7a:85,DickHead,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-56,11,14.7022573,121.09580242
2018-05-15 19:42:10,50:a7:2b:1b:12:6d,lee bryan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,8,14.70179178,121.09580326
2018-05-15 19:42:45,c8:3a:35:52:07:b8,Tenda_5207B8,[WPA-PSK-CCMP][ESS],-66,9,14.70289628,121.09593172
2018-05-15 19:42:26,e4:8d:8c:f0:92:75,DLSU Salikneta Farm,[ESS],-88,149,14.7022573,121.09580242
2018-05-15 20:13:03,e0:8e:3c:2f:39:19,bayanDSLWIFI_3919,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-74,1,14.7023265,121.09586884
2018-05-15 19:42:26,90:61:0c:2f:38:cf,TividadTorregoza,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,1,14.7022573,121.09580242
2018-05-15 20:12:46,28:ff:3e:3d:e6:a3,bayanDSLWIFI_E6A3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,1,14.70299884,121.09606066
2018-05-15 19:42:26,5c:f2:86:2e:ce:d2,JILLIANE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-71,7,14.7022573,121.09580242
2018-05-15 19:42:45,d0:04:92:01:47:70,PLDTHOMEFIBRmayvirusito,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,12,14.70289628,121.09593172
2018-05-15 19:42:26,8c:68:c8:c0:0e:24,bayanDSLWIFI_0E24,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,3,14.7022573,121.09580242
2018-05-15 19:42:45,00:13:33:cc:de:35,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-72,11,14.70289628,121.09593172
2018-05-15 19:42:45,90:61:0c:2e:f1:a6,ZZZZZZZZZZ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,11,14.70289628,121.09593172
2018-05-15 19:42:45,30:fc:68:49:c6:72,TP-LINK_C672,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-87,1,14.70289628,121.09593172
2018-05-15 19:42:45,8e:57:9b:03:13:74,DIRECT-9F-BRAVIA,[WPA2-PSK-CCMP][WPS][ESS][P2P],-81,9,14.70289628,121.09593172
2018-05-15 20:12:46,e0:8e:3c:2e:2b:d1,bayantelglobe,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,10,14.70299884,121.09606066
2018-05-15 19:42:45,58:f9:87:24:e8:88,HUAWEI-FAVd,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,9,14.70289628,121.09593172
2018-05-15 19:42:45,90:61:0c:2d:ed:4e,PLDTHOMEDSL60750,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-57,1,14.70289628,121.09593172
2018-05-15 19:42:45,2c:dd:95:f4:27:2e,PCGAMERDIGITAL,[WPA2-PSK-CCMP][WPS][ESS],-75,5,14.70289628,121.09593172
2018-05-15 19:42:45,c4:86:e9:71:1a:9c,B315_11A9C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,1,14.70289628,121.09593172
2018-05-15 19:42:45,3c:78:43:31:f6:98,Quezon City Unlimited Data,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,1,14.70289628,121.09593172
2018-05-15 20:06:46,cc:06:77:b4:16:7c,ambr,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-48,36,14.70584164,121.09584762
2018-05-15 19:42:45,78:54:2e:f7:25:12,Jheyskie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-77,9,14.70289628,121.09593172
2018-05-15 19:43:02,cc:06:77:75:80:90,adasd,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],-70,5,14.70358715,121.09604969
2018-05-15 19:42:45,aa:a6:68:b4:9d:63,Smart Bro_B49D63,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,6,14.70289628,121.09593172
2018-05-15 19:42:45,51502_30229_210012510,Globe,HSPA;ph,-93,0,14.70289628,121.09593172
2018-05-15 20:12:27,cc:06:77:75:80:94,,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-77,36,14.70374185,121.09603233
2018-05-15 19:42:45,3c:78:43:87:cd:0c,HUAWEI-p20,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,8,14.70289628,121.09593172
2018-05-15 20:12:27,94:46:96:1f:93:75,I_am_a_Virus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,5,14.70374185,121.09603233
2018-05-15 19:43:02,00:13:33:ff:79:4c,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-60,6,14.70358715,121.09604969
2018-05-15 19:42:45,96:53:30:55:2b:63,DIRECT-t2-BRAVIA,[WPA2-PSK-CCMP][WPS][ESS],-84,10,14.70289628,121.09593172
2018-05-15 20:12:27,b0:b2:dc:45:ef:7c,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,11,14.70374185,121.09603233
2018-05-15 20:12:11,88:d2:74:86:c1:0f,bayanDSLWIFI_C10F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-51,9,14.70396836,121.09581728
2018-05-15 19:43:02,9c:6f:52:35:17:de,bayanDSLWIFI_17DE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-65,2,14.70358715,121.09604969
2018-05-15 20:02:46,9c:6f:52:35:00:92,bayanDSLWIFI_0092,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-62,10,14.70490692,121.09681373
2018-05-15 19:43:02,bc:3f:8f:d5:19:3c,HUAWEI-xSTK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,7,14.70358715,121.09604969
2018-05-15 19:43:19,d0:04:92:01:50:58,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-59,11,14.70403596,121.0962534
2018-05-15 19:43:02,cc:06:77:b4:13:ac,Anonymous-Cloud2,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-85,36,14.70358715,121.09604969
2018-05-15 19:43:02,74:cc:39:88:97:78,amribille,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-79,9,14.70358715,121.09604969
2018-05-15 19:43:02,00:13:33:dd:79:99,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,5,14.70358715,121.09604969
2018-05-15 20:03:04,d0:04:92:01:47:28,PLDTHOMEFIBRHome wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-52,6,14.70439621,121.09681532
2018-05-15 19:43:02,fc:3f:7c:6b:53:d9,B315_B53D9,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-80,11,14.70358715,121.09604969
2018-05-15 19:43:02,cc:06:77:b4:13:a8,Anonymous-Cloud1,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-87,5,14.70358715,121.09604969
2018-05-15 20:12:11,28:ff:3e:3d:df:01,bayanDSLWIFI_DF01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-78,1,14.70396836,121.09581728
2018-05-15 19:43:19,b0:ee:7b:d8:3d:6d,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-74,9,14.70403596,121.0962534
2018-05-15 19:43:19,e0:8e:3c:2f:47:15,Farrol,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,1,14.70403596,121.0962534
2018-05-15 20:03:04,4c:54:99:11:2f:8e,B200W,[WEP][ESS],-59,11,14.70439621,121.09681532
2018-05-15 19:43:19,d0:04:92:01:a3:e0,PLDTHOMEFIBR_01a3e0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,9,14.70403596,121.0962534
2018-05-15 20:03:04,8c:25:05:c9:6f:f8,B315_96FF8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-67,1,14.70439621,121.09681532
2018-05-15 19:43:19,cc:06:77:75:41:cc,Andaya Wifi,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-91,40,14.70403596,121.0962534
2018-05-15 19:43:19,e0:8e:3c:20:22:53,Synesthesia,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.70403596,121.0962534
2018-05-15 19:43:19,8c:25:05:e1:1d:a1,B315_11DA1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.70403596,121.0962534
2018-05-15 19:43:53,24:df:6a:b3:f0:82,HUAWEI-E5330-F082,[WPA2-PSK-CCMP][ESS],-48,3,14.70374172,121.09667613
2018-05-15 19:43:19,f0:8c:fb:80:3b:c8,PLDTHOMEFIBR_803bc8,[WPA2-PSK-CCMP][ESS],-88,2,14.70403596,121.0962534
2018-05-15 19:43:36,cc:06:77:e3:f6:54,RESBEN,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-82,36,14.70408404,121.09660221
2018-05-15 19:44:10,9c:6f:52:35:1b:67,bayanDSLWIFI_1B67,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-72,1,14.70353423,121.09686122
2018-05-15 19:43:36,48:fd:8e:4c:2a:bc,HUAWEI-SfbA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,3,14.70408404,121.09660221
2018-05-15 19:43:36,7c:11:cb:6e:c7:82,Bahala kay0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-74,5,14.70408404,121.09660221
2018-05-15 20:03:37,51502_20212_3149,Globe,EDGE;ph,-79,0,14.7043542,121.09614257
2018-05-15 19:43:36,88:d2:74:86:b8:17,jackwifi,[WPA-PSK-CCMP][ESS],-76,9,14.70408404,121.09660221
2018-05-15 19:43:36,88:d2:74:86:b8:16,jackwifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-63,9,14.70408404,121.09660221
2018-05-15 19:43:36,48:db:50:1a:c6:73,Lee Yoon ah,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,9,14.70408404,121.09660221
2018-05-15 19:43:36,cc:06:77:e3:f6:50,ESPORTS,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-68,8,14.70408404,121.09660221
2018-05-15 19:43:53,e0:8e:3c:2f:4c:39,THALIA&ATHINA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-66,1,14.70374172,121.09667613
2018-05-15 19:43:53,f8:d1:11:8b:9a:5c,Free_Virus,[WPA2-PSK-CCMP][WPS][ESS],-82,6,14.70374172,121.09667613
2018-05-15 19:43:53,94:a7:b7:3d:0a:27,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,11,14.70374172,121.09667613
2018-05-15 19:43:53,28:ff:3e:3d:df:26,Gp Payatas,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-60,10,14.70374172,121.09667613
2018-05-15 19:44:27,cc:06:77:72:db:c4,PLDTHOMEFIBR5G2dbc0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-69,44,14.7036039,121.09726785
2018-05-15 19:43:53,d0:04:92:01:b9:c8,qwerty,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-62,13,14.70374172,121.09667613
2018-05-15 19:44:46,b8:55:10:af:3e:74,Ecniv Wifi,[WPA2-PSK-CCMP][ESS],-59,1,14.70324992,121.09770243
2018-05-15 19:44:10,f8:df:a8:7b:e4:40,GLOBE_7BE440,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-61,10,14.70353423,121.09686122
2018-05-15 19:44:10,48:fd:8e:ce:24:3c,HUAWEI-hdPD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,11,14.70353423,121.09686122
2018-05-15 19:44:10,cc:06:77:b3:d3:d8,Chabubil,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],-75,5,14.70353423,121.09686122
2018-05-15 19:44:46,cc:06:77:e2:74:5c,PLDTHOMEFIBR5G27458,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-51,36,14.70324992,121.09770243
2018-05-15 19:44:27,f0:8c:fb:7f:ed:60,PLDTHOMEFIBR7fed60,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,8,14.7036039,121.09726785
2018-05-15 19:44:10,34:ba:9a:56:54:c8,Smart_Bro_5654C8,[WPA2-PSK-CCMP][WPS][ESS],-81,10,14.70353423,121.09686122
2018-05-15 19:44:10,ec:8a:4c:a6:a3:2c,bayanDSLWiFi_A32C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,2,14.70353423,121.09686122
2018-05-15 19:44:27,48:fd:8e:ce:49:58,MayPasoknaBukas,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,9,14.7036039,121.09726785
2018-05-15 19:44:27,00:e0:20:29:d5:87,Joyzzzzzzzz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,5,14.7036039,121.09726785
2018-05-15 20:01:20,04:95:e6:b0:8e:e1,VirusHaus_T_24G,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-51,11,14.70600359,121.09775561
2018-05-15 19:44:27,48:fd:8e:4c:2a:54,ky01angPW,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-68,3,14.7036039,121.09726785
2018-05-15 19:44:46,cc:06:77:e2:74:58,PLDTHOMEFIBR27458,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-46,6,14.70324992,121.09770243
2018-05-15 19:44:27,00:1f:fb:c6:85:09,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-80,10,14.7036039,121.09726785
2018-05-15 19:51:41,cc:06:77:e0:65:b4,#DUD'S BAGOONG,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-46,40,14.70309917,121.09858509
2018-05-15 19:44:46,a0:8d:16:f2:88:15,B315_28815,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-72,11,14.70324992,121.09770243
2018-05-15 19:51:41,cc:06:77:e0:a8:b8,PLDTHOMEFIBR0a8b8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-37,10,14.70309917,121.09858509
2018-05-15 19:51:41,00:0c:43:8a:65:f4,GW_AP_11031436,[ESS],-51,11,14.70309917,121.09858509
2018-05-15 19:51:41,cc:06:77:e0:a8:bc,PLDTHOMEFIBR5G0a8b8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-51,48,14.70309917,121.09858509
2018-05-15 19:44:46,cc:06:77:72:db:c0,PLDTHOMEFIBR2dbc0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-81,6,14.70324992,121.09770243
2018-05-15 19:51:41,cc:06:77:e3:2f:0c,PLDTHOMEFIBR5G32f08,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-56,44,14.70309917,121.09858509
2018-05-15 19:44:46,c4:ff:1f:57:e2:ac,Verizon Fios 50,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.70324992,121.09770243
2018-05-15 19:44:46,d0:ff:98:26:38:52,-,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-56,1,14.70324992,121.09770243
2018-05-15 19:51:41,e0:8e:3c:16:6a:bd,Manuel-Salas-2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,10,14.70309917,121.09858509
2018-05-15 19:45:01,e0:8e:3c:1a:5d:fb,bayanDSLWIFI_5DFB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-74,1,14.70316757,121.09788171
2018-05-15 19:51:41,88:d2:74:86:b9:8b,Globe bayandsl,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-44,1,14.70309917,121.09858509
2018-05-15 19:56:42,cc:06:77:e1:8b:bc,PLDTHOMEFIBR5G18bb8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-50,36,14.70383181,121.09820214
2018-05-15 19:51:41,cc:06:77:e3:1c:bc,PLDTHOMEFIBR5G31cb8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-66,36,14.70309917,121.09858509
2018-05-15 19:51:41,cc:06:77:e3:2f:08,PLDTHOMEFIBR32f08,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-53,4,14.70309917,121.09858509
2018-05-15 19:46:49,c8:94:bb:4b:e2:1f,B315_BE21F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-51,1,14.70276068,121.09797148
2018-05-15 19:46:49,cc:06:77:e4:47:0c,Pamsam,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-55,36,14.70276068,121.09797148
2018-05-15 19:47:07,cc:06:77:e3:1c:b8,PLDTHOMEFIBR31cb8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-67,11,14.70326852,121.09787947
2018-05-15 19:45:01,1c:15:1f:fb:0f:d5,HUAWEI-0FD5,[WPA2-PSK-CCMP][ESS],-68,9,14.70316757,121.09788171
2018-05-15 19:56:42,cc:06:77:e1:8b:b8,PLDTHOMEFIBR18bb8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-53,7,14.70383181,121.09820214
2018-05-15 19:46:49,cc:06:77:e4:47:08,DoringLpgDelivery,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-55,5,14.70276068,121.09797148
2018-05-15 19:45:01,00:1f:fb:a5:4f:dd,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-82,10,14.70316757,121.09788171
2018-05-15 19:45:01,00:1f:fb:bb:01:89,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-58,11,14.70316757,121.09788171
2018-05-15 19:46:49,9c:6f:52:35:03:32,bayanDSLWIFI_0332,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-74,1,14.70276068,121.09797148
2018-05-15 19:46:30,48:fd:8e:b9:8d:bc,Zybreian,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-59,9,14.70258575,121.09819759
2018-05-15 19:46:49,e4:7d:eb:10:17:28,R01_01728,[WPA2-PSK-CCMP][WPS][ESS],-73,10,14.70276068,121.09797148
2018-05-15 19:45:01,dc:ee:06:10:cc:92,jimsmabangue,[WPA2-PSK-CCMP][ESS],-86,4,14.70316757,121.09788171
2018-05-15 19:46:49,02:ed:5b:26:83:14,BKtn-YW5nZWxh,[WPS][ESS],-51,11,14.70276068,121.09797148
2018-05-15 19:45:20,e0:8e:3c:2f:1d:a9,The Owner,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,1,14.70259712,121.09807261
2018-05-15 19:45:20,c8:3a:35:d3:67:28,Cybernetix Battleground,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-65,11,14.70259712,121.09807261
2018-05-15 19:45:01,00:1f:fb:ba:67:e1,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-65,11,14.70316757,121.09788171
2018-05-15 19:46:49,00:13:33:f5:8d:42,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,2,14.70276068,121.09797148
2018-05-15 19:45:20,88:d2:74:86:d3:44,AMTAMS07,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-64,5,14.70259712,121.09807261
2018-05-15 19:45:37,cc:06:77:d5:f3:90,Sabalburo,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-75,8,14.70265623,121.09832688
1970-01-01 08:00:00,e0:8e:3c:2f:4c:f5,bayanDSLWIFI_4CF5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,1,14.70255573,121.0985816
2018-05-15 19:45:37,e0:8e:3c:1b:bf:0b,Lopez residence,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-60,1,14.70265623,121.09832688
