WigleWifi-1.4,appRelease=2.26,model=LG-H990,release=7.0,device=elsa,display=NRD90M,board=msm8996,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
20:aa:4b:e7:30:7b,ELEANOR/ROUTER,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:30,3,-86,14.64901734,121.05529893,96,6.067999839782715,WIFI
f0:98:38:72:ba:c8,EPA MAIN-HUAWEI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:30,1,-88,14.64901734,121.05529893,96,6.067999839782715,WIFI
88:d2:74:86:ac:19,bayanDSLWIFI_AC19,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:34,2,-78,14.64905994,121.05543402,95,6.067999839782715,WIFI
00:26:75:79:d0:73,VK0110,[WPA-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:38,2,-83,14.64910825,121.05554686,96,6.067999839782715,WIFI
fc:b4:e6:4a:ca:db,SKYbroadband1860,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:38,1,-83,14.64910825,121.05554686,96,6.067999839782715,WIFI
00:13:33:c6:69:4c,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:38,11,-86,14.64910825,121.05554686,96,6.067999839782715,WIFI
00:13:33:c6:69:4c,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:42,11,-81,14.64914752,121.05563664,99,6.067999839782715,WIFI
94:fb:b2:59:aa:60,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:42,11,-77,14.64914752,121.05563664,99,6.067999839782715,WIFI
00:13:33:e7:96:ad,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:42,11,-82,14.64914752,121.05563664,99,6.067999839782715,WIFI
2c:4d:54:d9:fd:68,Dunby,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:42,3,-85,14.64914752,121.05563664,99,6.067999839782715,WIFI
14:b7:f8:0b:8d:9f,Tantoco AirPort Extreme,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:42,6,-88,14.64914752,121.05563664,99,6.067999839782715,WIFI
c8:d3:a3:6f:65:84,dvt555,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:42,1,-88,14.64914752,121.05563664,99,6.067999839782715,WIFI
00:13:33:e7:96:ad,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:46,11,-67,14.6491888,121.05572606,97,9.101999282836914,WIFI
2c:4d:54:d9:fd:68,Dunby,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:46,3,-74,14.6491888,121.05572606,97,9.101999282836914,WIFI
ee:1d:7f:a1:3d:ca,Kabogsss,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:46,13,-86,14.6491888,121.05572606,97,9.101999282836914,WIFI
28:ff:3e:3d:e7:00,bayanDSLWIFI_E700,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:46,7,-86,14.6491888,121.05572606,97,9.101999282836914,WIFI
98:de:d0:be:64:29,TP-LINK_6429,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:46,2,-88,14.6491888,121.05572606,97,9.101999282836914,WIFI
e8:de:27:9a:b3:d8,NAFS,[WPS][ESS],2018-01-31 12:55:46,11,-87,14.6491888,121.05572606,97,9.101999282836914,WIFI
51502_30232_210477113,Globe,HSPA;ph,2018-01-31 12:55:46,0,-95,14.6491888,121.05572606,97,9.101999282836914,GSM
2c:4d:54:d9:fd:68,Dunby,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:50,3,-63,14.6492492,121.05588194,97,9.101999282836914,WIFI
98:de:d0:be:64:29,TP-LINK_6429,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:50,2,-78,14.6492492,121.05588194,97,9.101999282836914,WIFI
2c:4d:54:d9:fd:6c,Dunby_5G,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:50,149,-84,14.6492492,121.05588194,97,9.101999282836914,WIFI
5a:e3:47:f8:8c:b1,LDC_SAP_LENOVO-PC,[WPA2-PSK-CCMP][ESS],2018-01-31 12:55:50,11,-77,14.6492492,121.05588194,97,9.101999282836914,WIFI
98:de:d0:be:64:28,TP-LINK_6429_5G,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:55:50,36,-86,14.6492492,121.05588194,97,9.101999282836914,WIFI
00:26:75:f7:20:e4,benz,[WPA-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:50,10,-86,14.6492492,121.05588194,97,9.101999282836914,WIFI
fa:8f:ca:51:06:86,,[ESS],2018-01-31 12:55:50,9,-87,14.6492492,121.05588194,97,9.101999282836914,WIFI
e8:de:27:9a:b3:d8,NAFS,[WPS][ESS],2018-01-31 12:55:54,11,-77,14.64924858,121.05602159,97,6.067999839782715,WIFI
fa:8f:ca:51:06:86,,[ESS],2018-01-31 12:55:54,9,-78,14.64924858,121.05602159,97,6.067999839782715,WIFI
48:00:33:62:3a:75,SKYbroadband3A72,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:54,1,-74,14.64924858,121.05602159,97,6.067999839782715,WIFI
48:7b:6b:f0:72:f8,ACEJ FAM,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:54,9,-78,14.64924858,121.05602159,97,6.067999839782715,WIFI
48:00:33:62:30:f1,SKYbroadband30EE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:54,1,-78,14.64924858,121.05602159,97,6.067999839782715,WIFI
48:db:50:d0:09:cd,HUAWEI-E5330-09CD,[WPA2-PSK-CCMP][ESS],2018-01-31 12:55:54,4,-87,14.64924858,121.05602159,97,6.067999839782715,WIFI
51502_30232_210464820,Globe,HSPA;ph,2018-01-31 12:55:54,0,-95,14.64924858,121.05602159,97,6.067999839782715,GSM
cc:5d:4e:ac:d7:08,PLDTMyDSL19,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:55:58,11,-79,14.6492603,121.05608259,98,4.550999641418457,WIFI
4c:81:20:f3:29:bb,PLDTHOMEDSL329BB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:58,6,-88,14.6492603,121.05608259,98,4.550999641418457,WIFI
a4:2b:b0:f8:9e:87,PLDTHOMEDSL_AF5Y_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:55:58,1,-86,14.6492603,121.05608259,98,4.550999641418457,WIFI
ee:1d:7f:a1:3d:ca,Kabogsss,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:56:02,13,-75,14.64925771,121.05617522,99,4.550999641418457,WIFI
e8:de:27:9a:b3:d8,NAFS,[WPS][ESS],2018-01-31 12:56:02,11,-70,14.64925771,121.05617522,99,4.550999641418457,WIFI
4c:81:20:f3:29:bb,PLDTHOMEDSL329BB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:56:02,6,-79,14.64925771,121.05617522,99,4.550999641418457,WIFI
00:13:33:f5:c1:54,PLDTHOMEDSL_AF5Y,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:56:02,1,-80,14.64925771,121.05617522,99,4.550999641418457,WIFI
c8:d3:a3:15:b2:98,KOALA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-01-31 12:56:02,13,-84,14.64925771,121.05617522,99,4.550999641418457,WIFI
00:1f:fb:ac:7e:9d,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:56:06,11,-88,14.6491983,121.0562444,96,4.550999641418457,WIFI
94:46:96:1c:f6:15,E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:56:06,1,-88,14.6491983,121.0562444,96,4.550999641418457,WIFI
50:c7:bf:7b:19:d4,TP-LINK MALINIS,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-01-31 12:56:16,11,-86,14.64882985,121.05628676,98,4.550999641418457,WIFI
80:29:94:68:33:81,SKYbroadband337E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-01-31 12:56:16,11,-86,14.64882985,121.05628676,98,4.550999641418457,WIFI
